,GLD,MDYG,MDYV,SLYG,SLYV,SPHB,SPLV,SPYG,SPYV,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XMLV,XSLV
2014-03-13 00:00:00+00:00,132.21,33.4651533647,32.8562619122,36.9192751748,40.4032622358,27.2108287467,28.2478925835,19.4288404911,18.9137302785,40.1637582494,,63.7419351219,15.3414572801,44.3168715115,31.9194762446,34.6548321639,,31.3683169719,51.7816840928,59.6101270932,25.3937816154,26.3029151551
2014-03-14 00:00:00+00:00,133.1,33.5717491461,32.9687526494,36.9925170915,40.5126407102,27.1842383603,28.289828994,19.3484297987,18.8952998354,40.1637582494,,63.8010238219,15.2435628399,44.1449340856,31.7235966135,34.6711173294,,31.5147538325,51.4996871747,59.5558620708,25.4713142307,26.4551291633
2014-03-17 00:00:00+00:00,131.64,33.8708095327,33.2175365117,37.2754037082,40.7539444799,27.4412787622,28.4762249921,19.5105988488,19.016121629,40.489178892,,64.1407838469,15.4043894203,44.686536977,32.0975486365,34.874681898,,31.7228483185,52.0019941851,59.9538055683,25.6158811493,26.6123612158
2014-03-18 00:00:00+00:00,130.62,34.1935578708,33.4945245732,37.7511264164,41.2817964761,27.7603633989,28.5524779005,19.7140962995,19.1316190725,40.7203988222,,64.6799682344,15.4813064805,44.9272493732,32.5160187574,34.9479651427,,31.6766050994,52.5571756177,60.2160865099,25.7380746162,26.7470120692
2014-03-19 00:00:00+00:00,128.09,33.9768131153,33.1786946013,37.5838015543,40.9786586154,27.7195914731,28.2644113579,19.5673804774,19.0587369092,40.3607233752,,64.1924864594,15.4743140205,44.4630183234,32.3824644635,34.6792599121,,31.1756368922,52.3985523512,59.8181430124,25.6786989175,26.6782648633
2014-03-20 00:00:00+00:00,127.86,34.1076890469,33.3111157626,37.6648614285,41.1045890202,27.8933153309,28.3576093569,19.6220058417,19.171080699,40.9002365457,,64.4436134344,15.7190501211,44.5919713928,32.6317658121,34.8013986533,,31.2450017209,52.3985523512,59.9718939091,25.5228592213,26.7440848767
2014-03-21 00:00:00+00:00,128.47,33.9305517306,33.4442403986,37.4641950355,41.1571178346,27.8059659116,28.3745544477,19.5255426594,19.1597541678,40.7286028478,,64.6187154108,15.7210429722,44.595831388,32.4691144894,34.7821658728,,31.4800328821,51.4509105202,59.5897957982,25.6375661871,26.7547064037
2014-03-24 00:00:00+00:00,126.18,33.5339184832,33.231599065,36.9881211183,40.9642115751,27.5666887257,28.289828994,19.4159463232,19.1657247986,40.4104778098,,64.4851136559,15.7140246494,44.449049368,32.4422879007,34.7494297167,,31.5655130998,50.8760894161,58.9909945615,25.4392378449,26.6405350804
2014-03-25 00:00:00+00:00,126.41,33.5947084842,33.3174899672,36.9870911011,40.8847795859,27.6547498462,28.4592799014,19.4700234628,19.2810197377,40.6340251338,,65.0640545935,15.6999880039,44.8548584822,32.6390162176,35.0031349266,,31.6976188907,51.3271028978,58.637157467,25.5080826571,26.6875468018
2014-03-26 00:00:00+00:00,125.41,33.1600703606,32.9493861006,36.4214056937,40.2379762452,27.2900522766,28.3660819023,19.3122984723,19.1574894458,40.0493629017,,64.7597394853,15.5385665806,44.3972439491,32.2455595838,34.9212945363,,31.5655130998,51.344789701,58.1653746745,25.3784263671,26.4776730458
2014-03-27 00:00:00+00:00,124.59,33.0485181869,32.8528610867,36.1021003836,40.0639823641,27.1566263366,28.383026993,19.2154102639,19.1797660751,39.9375892397,,65.2867241848,15.4543467075,44.3368042938,32.1293110329,34.8967424192,,31.8219537527,51.2298254802,57.8841195482,25.3784263671,26.1435540264
2014-03-28 00:00:00+00:00,124.56,33.197452206,33.0532731918,36.0827360616,40.2357067598,27.3523177153,28.518587719,19.2852599025,19.2171957536,40.2127244077,,66.1031793531,15.5175116123,44.6649052798,32.25450178,34.9867668486,,31.868579326,51.0352706449,58.3196113567,25.3784263671,26.2850089379
2014-03-31 00:00:00+00:00,123.61,33.8157360624,33.5334442356,36.8231123741,40.8847795859,27.6814350342,28.8320718977,19.4565041779,19.4251384117,40.6512210818,,66.1031793531,15.6789330357,45.1829594682,32.5048832743,35.2404720585,,32.2182711255,51.7250559699,58.7188121811,25.7757740911,26.6707569013
2014-04-01 00:00:00+00:00,123.39,34.0691019038,33.7224042204,37.273126858,41.304634386,28.0283424784,28.8235993523,19.6435209522,19.4848447195,40.8747684059,,66.4965622978,15.7070063267,45.5024262178,32.8893977119,35.1831837853,,31.992914188,52.0478401284,59.5353593221,25.7671360971,26.6875468018
2014-04-02 00:00:00+00:00,124.32,34.2180359229,33.8573756381,37.5455457883,41.5391478779,28.1973486692,28.8574895338,19.7043577343,19.5620099752,41.175697496,,66.7340765286,15.7420979405,45.8218929673,32.9072821044,35.2241039804,,31.9462886148,52.2821902708,59.9345601466,25.8707920251,26.9645801596
2014-04-03 00:00:00+00:00,123.92,34.0293466078,33.8287453374,37.1877384379,41.2705921049,28.0906968677,28.9252698968,19.654787023,19.5589628947,41.22728534,,67.1645710719,15.7140246494,45.8909668591,32.7463225723,35.2650241755,,32.0473106902,52.16722605,59.6442322742,25.888068013,26.8974205577
2014-04-04 00:00:00+00:00,125.57,33.4253034544,33.4033808694,36.3390043234,40.6843083751,27.5746942821,28.7558189894,19.3325773997,19.4523150759,40.7028089258,,66.9196345214,15.5596215488,45.3642784342,32.1203688367,35.1504476291,,32.2182711255,51.300572693,58.6553029591,25.6033597309,26.4857321981
2014-04-07 00:00:00+00:00,124.91,32.6746997324,32.9452960577,35.9123918287,40.0753297912,27.0054102711,28.5778955366,19.0486724169,19.2666078704,40.1095487197,,65.7988642449,15.3209985751,44.7167106987,31.8699873424,35.1831837853,,32.1638746233,50.7876554001,57.5121369617,25.3516485858,26.268470886
2014-04-08 00:00:00+00:00,126.09,32.8337209162,33.1620683346,36.0320592188,40.5127352784,27.1299411486,28.747346444,19.1570520174,19.2861668332,40.2643122517,,66.4594506993,15.3420535434,44.7167106987,32.1561376216,35.3632326439,,32.6223594271,50.3720155248,58.0927927064,25.4648063071,26.4021184937
2014-04-09 00:00:00+00:00,126.32,33.1962654808,33.3894747233,36.5367676122,40.7259156075,27.5657992195,28.8913797153,19.4415203038,19.4498444701,40.8747684059,,66.7637658075,15.4754016758,45.2865703059,32.5853630403,35.5187293854,,32.5524210672,51.4509105202,58.7188121811,25.5338238792,26.4004395037
2014-04-10 00:00:00+00:00,127.01,32.5014378456,32.904395628,35.6694931893,39.9993020301,26.818613955,28.5270602644,18.9562906368,19.1824631531,40.0579608757,,65.8359758435,15.1174672152,44.3886097126,31.8342185575,35.1668157072,,32.4280862052,49.7352906095,57.2581000734,25.2142181012,25.9656650309
2014-04-11 00:00:00+00:00,126.93,32.0712499416,32.5117515037,35.078263357,39.5147668959,26.3738608215,28.383026993,18.768102191,19.01542961,39.5764743316,,65.6504178507,14.9349908236,43.9482636525,31.4765307085,34.9867668486,,32.3970024896,49.2665903246,56.4687711705,24.9206126852,25.6751158032
2014-04-14 00:00:00+00:00,127.85,32.0605694144,32.6106896429,35.245126132,39.5646955748,26.685188015,28.5016426282,18.8886942123,19.1178362221,39.8945993696,,66.5485185358,15.0543023104,44.1986565102,31.7895075764,35.2650241755,,32.5912757116,49.5407357742,56.913335725,25.0305743488,25.8900265293
2014-04-15 00:00:00+00:00,125.49,32.2973211022,32.7816943392,35.3440077764,39.76138431,26.8866611845,28.7975462753,19.0396595603,19.2377841356,40.1353426417,,67.4391969012,15.1946687655,44.5094890233,31.9504671084,35.3550486049,,33.0419895865,50.0713398703,56.9859176931,25.2574944512,25.9936202152
2014-04-16 00:00:00+00:00,125.54,32.7126749405,33.1620683346,35.7275861554,40.0601998885,27.33452759,29.0437517122,19.2640796895,19.4374914409,40.7286028478,,68.2482297498,15.3139802524,45.1915937047,32.2634439762,35.6987782441,,33.2828883817,50.3189551152,57.784319342,25.5003948424,26.1220629538
2014-04-17 00:00:00+00:00,124.75,32.8782231132,33.2029687642,36.0752993379,40.3060608074,27.5124288434,28.9673431284,19.307792044,19.4663151757,40.8575724579,,68.8717046056,15.3420535434,45.5455974002,32.2187329951,35.7069622831,,32.8710291512,50.3101117136,57.8569013101,25.5425482531,26.3013790909
2014-04-21 00:00:00+00:00,124.24,32.9280655738,33.1866085924,36.0332952394,40.3060608074,27.5924844075,28.975832971,19.39792061,19.4930800723,40.8661704319,,69.3393107474,15.3280168979,45.6751109473,32.3439237423,35.7233303612,,32.8321745068,50.9114630225,58.0111379923,25.5598242411,26.2594043397
2014-04-22 00:00:00+00:00,123.78,33.2692490838,33.5032597185,36.3884451456,40.7221331318,27.8593362876,28.9673431284,19.503821675,19.5342568363,41.0123359899,,69.2279759518,15.4333619225,45.7010136567,32.4780566856,35.7069622831,,32.87880008,51.4685973234,58.5101390229,25.6976866253,26.394646988
2014-04-23 00:00:00+00:00,123.76,33.1001407353,33.5301722012,36.2195223363,40.5905029783,27.8237560369,29.001302499,19.4384784647,19.5424921891,41.0209339639,,69.5916696176,15.468383353,45.8736983862,32.1293110329,35.6496740099,,32.8943419378,51.212138677,58.2379566426,25.7075339385,26.2678832394
2014-04-24 00:00:00+00:00,124.56,33.046738099,33.4855907329,35.9642840917,40.5027495426,27.8379881372,29.0182821843,19.4745298911,19.5445510273,40.8403765099,,69.6139365768,15.4613650303,45.7873560214,32.3796925272,35.7888026734,,33.1196988752,51.1325480626,58.555502753,25.7239461271,26.129282611
2014-04-25 00:00:00+00:00,125.43,32.6349444365,33.2356891079,35.4132249275,39.9240307641,27.387897966,29.001302499,19.2629530825,19.4992565869,40.5480453938,,69.1982866729,15.3350352207,45.3383757248,31.9683515008,35.8379069076,,33.5004743902,50.7522817937,57.5575006918,25.5943762171,25.9320012805
2014-04-28 00:00:00+00:00,124.88,32.1958560931,33.1620683346,35.1792050357,39.7462544073,27.2277868379,29.2305282506,19.3641223977,19.5424921891,40.3760859138,,69.3170437883,15.2437970248,45.3642784342,32.2723861725,36.247108859,,33.6636638967,51.0529574482,57.4123367556,25.6030142111,25.8648416786
2014-04-29 00:00:00+00:00,124.86,32.5996393602,33.1996967299,35.2492462005,39.8332513479,27.4679535301,29.2305282506,19.4542509637,19.6001396587,40.6598190558,,69.6362035359,15.3911818027,45.4851577448,32.4959410781,36.0916121175,,33.5237871769,51.3536331026,57.6754463899,25.5512726271,25.8480517781
2014-04-30 00:00:00+00:00,124.22,32.8242271142,33.4115609553,35.4177570029,39.9391606668,27.7259103476,29.366365733,19.4925781364,19.6371987463,40.9865420679,,69.5768249782,15.412236771,45.7873560214,32.5943052365,36.2061886639,,33.578183679,51.3978501106,57.9204105322,25.6634801691,25.9320012805
2014-05-01 00:00:00+00:00,123.8,32.8604222344,33.42628511,35.539711031,39.7538193587,27.6814350342,29.340896205,19.5178141349,19.6351399081,40.7286028478,,69.4209562643,15.440310062,45.6751109473,32.6300740214,36.1734525077,,33.7180603988,51.5128143315,58.1472291825,25.6954407469,25.8060770269
2014-05-02 00:00:00+00:00,125.06,32.9820912409,33.5391702957,35.6074861581,39.9542905695,27.7614905982,29.19656888,19.5286070306,19.5667864798,40.8833663799,,69.5619803388,15.4332917392,45.6060370555,32.5406520592,36.1734525077,,33.0264477287,51.0706442514,58.2923931186,25.6116522051,25.9030387022
2014-05-05 00:00:00+00:00,126.22,33.0443646485,33.5219512148,35.5994520245,39.9002768169,27.7348054102,29.2729774638,19.5826841702,19.5474334008,41.1069137039,,69.8885624061,15.3701268344,45.7010136567,32.7105537874,36.0916121175,,33.3217430261,51.4066935122,58.3468295947,25.6375661871,25.7390013745
2014-05-06 00:00:00+00:00,125.98,32.7497601046,33.2847696235,34.9740256235,39.3604418883,27.4590584674,29.0946907681,19.4630384989,19.4251384117,40.9005623279,,69.9924748821,15.152558829,45.3556441977,32.3439237423,35.8624590247,,33.1585535196,50.9556800305,57.5121369617,25.5252722651,25.5206487189
2014-05-07 00:00:00+00:00,124.17,32.6393946562,33.4197410412,34.9217007534,39.5760430019,27.5746942821,29.4173047889,19.4578561064,19.6073455924,41.218687366,,70.6011050985,15.3560901889,45.7441848391,32.3618081347,36.2061886639,,33.6947476122,51.0971744562,57.4395549936,25.6470679805,25.7053376241
2014-05-08 00:00:00+00:00,124.17,32.6029028547,33.4688215568,34.6291758886,39.3256431121,27.487522668,29.3493860477,19.4204527515,19.5630805711,41.0553258599,,69.5916696176,15.3982001255,45.7355506026,32.4512300969,36.255292898,,33.3295139549,50.8230290065,57.6028644218,25.6683174457,25.5626234701
2014-05-09 00:00:00+00:00,124.1,32.6711395567,33.4647315138,34.8660798284,39.3983044698,27.4590584674,29.2984469918,19.5060748891,19.5774924385,41.0553258599,,69.5248687402,15.3911818027,45.7700875485,32.4869988818,36.4271577176,,32.8399454357,51.1325480626,57.9204105322,25.6980321451,25.7641022757
2014-05-12 00:00:00+00:00,124.94,33.2787428858,33.9322234243,35.7759557598,40.5859640075,27.983867165,29.391835261,19.7300443756,19.7339641416,41.5798022741,,70.0147418412,15.5455849033,46.4521922299,32.9251664968,36.4598938738,,32.5368792094,51.6543087571,58.6462302131,25.8794300191,26.2594043397
2014-05-13 00:00:00+00:00,124.6,33.1096048692,33.7886629164,35.3027864909,40.1206816745,27.9545134582,29.4173047889,19.7277911614,19.738081818,41.6141941701,,70.2745230311,15.5315482578,46.5299003582,32.9430508893,36.533550225,,32.6145884982,51.7338993715,58.4829207849,25.7930500791,25.9907659321
2014-05-14 00:00:00+00:00,125.81,32.7862519061,33.5432603387,34.5797350664,39.3415295099,27.6992251595,29.3493860477,19.6301819245,19.7007344931,41.6227921441,,70.30421231,15.4192550937,46.1845308992,32.7910335535,36.3371332883,,32.7777780046,51.7692729779,57.8296830721,25.6885303517,25.5710184203
2014-05-15 00:00:00+00:00,124.77,32.5133050981,33.2602293657,34.4396527368,39.095668591,27.2366819006,29.1198376821,19.4452381071,19.4827858813,41.0381299119,,69.5026017811,15.2437970248,45.778721785,32.5943052365,36.0179557662,,32.6456722137,51.2475122834,57.4123367556,25.3784263671,25.4115143658
2014-05-16 00:00:00+00:00,124.5,32.5916289648,33.342030225,34.6394760599,39.3585506505,27.3256325273,29.2729656629,19.5502378865,19.5404333509,41.18429547,,69.324466108,15.2613428317,45.8391614403,32.7999757497,36.23892482,,32.7466942891,51.4243803154,57.8387558181,25.6462041811,25.6549679227
2014-05-19 00:00:00+00:00,124.58,32.9666341445,33.5596205105,35.0205823978,39.6706048938,27.5835893448,29.1878945624,19.6570627693,19.5610217329,41.35625495,,69.5397133797,15.3420535434,46.0204804062,33.0145884591,36.1652684687,,32.2415839121,51.7427427731,58.1018654524,25.6893077711,25.7808921762
2014-05-20 00:00:00+00:00,124.69,32.6171435577,33.1625182394,34.5723189431,39.1788830559,27.2989473393,29.0262594716,19.5198194955,19.4663151757,41.1327076259,,69.3393107474,15.2508153476,45.4074496166,32.8268023384,36.0343238443,,32.2415839121,51.4155369138,57.5756461838,25.4820822951,25.5038588184
2014-05-21 00:00:00+00:00,124.39,32.8155640199,33.2904956836,34.7363182704,39.3241301218,27.5746942821,29.2304301127,19.6975980918,19.5857277913,41.321863054,,70.0889650383,15.3490718662,45.8564299132,33.050357244,36.23892482,,32.2648966987,51.8488635923,58.2742476266,25.5684622351,25.5290436691
2014-05-22 00:00:00+00:00,124.67,33.0615721646,33.4189230326,35.0578690179,39.6025203316,27.7614905982,29.2644585528,19.7989927285,19.6227868789,41.416440768,,70.0221641609,15.4192550937,45.942772278,33.1129526175,36.1816365468,,32.5291082806,52.1583826484,58.582720991,25.7066701391,25.6977821689
2014-05-23 00:00:00+00:00,124.51,33.3024773908,33.6463294213,35.3913885644,40.018592656,28.0194474157,29.3069941031,19.9048937935,19.661925393,41.7689577021,,69.8811400864,15.468383353,46.2363363181,33.3901607005,36.23892482,,32.4513989918,52.1849128532,59.0454310375,25.7757740911,25.91521138
2014-05-27 00:00:00+00:00,121.85,33.5261751009,33.8426514835,35.8190516765,40.5481014259,28.3040894212,29.4090794236,20.0261167148,19.7475318854,41.7689577021,,70.0741203989,15.6017314854,46.4780949393,33.6763109796,36.3371332883,,32.7078396447,52.4679017045,59.3539044019,25.965809959,26.2761942402
2014-05-28 00:00:00+00:00,121.2,33.3938552353,33.8614656811,35.6364914405,40.3741453696,28.2862992959,29.4516149738,19.9907863169,19.7520819178,41.7861536501,,70.1928775143,15.5736581943,46.5126318852,33.5868890174,36.2880290542,,32.9021128667,52.3175638772,59.2903951798,25.974447953,26.1670598871
2014-05-29 00:00:00+00:00,120.94,33.514901211,34.0005271418,35.6942136004,40.3332946323,28.4286202986,29.5622074044,20.1166959236,19.8449355206,42.2074543762,,70.794085411,15.6087498081,46.7025850877,33.7836173343,36.5744704202,,32.9953640132,52.7332037525,59.5353593221,26.0850142762,26.1418750364
2014-05-30 00:00:00+00:00,120.43,33.4253034544,33.9768048926,35.5540694698,40.2644913997,28.3485647346,29.681306945,20.1599576352,19.9048477122,42.1988564022,,70.742129173,15.6438414219,46.6680481418,33.8193861192,36.8609117862,,33.2129500218,52.8746981782,59.5897957982,26.138569839,26.1670598871
2014-06-02 00:00:00+00:00,119.7,33.4994737827,34.0863771436,35.46328376,40.158544256,28.4908857373,29.681306945,20.1550005641,19.8739651392,42.3708158822,,70.6530613364,15.6859513584,46.8666355807,33.7657329419,36.7708873569,,33.2051790929,52.945445391,59.7893962104,26.164483821,26.1586649369
2014-06-03 00:00:00+00:00,120.01,33.4772226842,34.1064592545,35.3810883931,39.9769854236,28.4997808,29.6557856149,20.1613996923,19.9254360942,42.2762381682,,70.8979978869,15.7070063267,46.8148301618,33.7120797645,36.6399427324,,33.3295139549,53.0427228086,59.6805232583,26.2118200281,26.1334800862
2014-06-04 00:00:00+00:00,119.76,33.6050923302,34.299100278,35.603572093,40.1116415577,28.6687869907,29.7408567153,20.2014393077,19.933671447,42.3450219602,,70.8608862884,15.7491162632,46.8061959254,33.7746751381,36.7708873569,,33.3139720972,53.1930606358,59.9708511306,26.311243339,26.1585809874
2014-06-05 00:00:00+00:00,120.66,33.9516161038,34.6672041446,36.1737895758,40.9233608378,28.8555833069,29.9024918062,20.3465237668,20.0386721951,42.5427753623,,71.2691138725,15.8965010411,47.2810789314,33.9982300437,36.9182000594,,33.5937255368,53.254964447,60.3609792091,26.5445555569,26.7379165032
2014-06-06 00:00:00+00:00,120.61,34.1688164931,34.8308058631,36.6148429106,41.3462416184,29.1935956884,29.9535344664,20.4208798337,20.1642613253,42.7491267383,,71.8554771297,16.0017758824,47.7559619375,34.1502473795,37.0164085277,,33.4771616036,53.2019040374,60.7148163035,26.6267892598,26.9729751098
2014-06-09 00:00:00+00:00,120.65,34.3355217229,34.908107675,36.8371206071,41.6034499644,29.2113858137,29.9790557966,20.4546780459,20.1766143545,42.6373530763,,71.9668119254,16.07195911,47.9977205588,34.2575537342,36.9591202545,,33.2518046662,52.9277585878,60.7329617955,26.6568494789,27.0737145126
2014-06-10 00:00:00+00:00,121.39,34.1610731108,34.8488020521,36.706926442,41.5274222033,29.2202808764,29.9280131363,20.4366523327,20.1745555163,42.6975388943,,71.84805481,16.0649407872,47.8854754846,34.2754381266,36.9591202545,,33.1740953774,53.1046266198,60.6150160974,26.5877455269,26.9393953089
2014-06-11 00:00:00+00:00,121.41,34.0765189366,34.7195566945,36.5892984858,41.2554622022,29.1580154377,29.7323496053,20.380321979,20.0983785029,42.4567956223,,72.1226806394,15.9596659459,47.5314717892,34.1949583606,36.8609117862,,32.754465218,53.0427228086,60.4335611772,26.5110401402,26.7130674505
2014-06-12 00:00:00+00:00,122.64,33.8626117099,34.5682251049,36.3245840835,40.869687508,28.9000586202,29.5537002943,20.213584132,19.9825688542,42.0956807142,,72.3601948701,15.8614094273,46.8925382901,33.8998658852,36.5990225373,,32.8554872934,52.7774207605,59.6623777663,26.4322616349,26.6119922496
2014-06-13 00:00:00+00:00,122.96,33.8471842816,34.6917444024,36.4506581802,41.0171662346,28.9801141843,29.7059945784,20.2385497447,20.0717165482,42.2590422202,,73.0504706033,15.8684277501,47.0565887831,34.0965942022,36.5908384982,,33.0653023731,52.7332037525,59.6895960043,26.4323480149,26.5028578966
2014-06-16 00:00:00+00:00,122.42,33.9474625654,34.6917035019,36.5305875094,40.9922018951,29.042379623,29.8168060359,20.2796483708,20.0819077973,42.1644645062,,73.4883874663,15.7912261998,47.0047833643,34.0965942022,36.7299671617,,33.2906593105,52.8393245717,59.8256871944,26.4148128871,26.5045368866
2014-06-17 00:00:00+00:00,122.28,34.2666619902,34.9817284484,36.9199339843,41.3417026476,29.3003364404,29.8679497855,20.3307512677,20.1519082961,42.2504442462,,73.4364312284,15.9526476231,47.1342969114,34.1770739682,36.7299671617,,33.2440337373,52.8127943669,60.0615785907,26.6914014549,26.6791518515
2014-06-18 00:00:00+00:00,122.67,34.3642998103,35.1580093,37.1218173417,41.4975406455,29.5138179446,30.1748122833,20.4907294723,20.3186741903,42.7061368683,,73.9931052067,16.043885819,47.4019582421,34.3559178927,37.1637212302,,33.9978138384,53.2372776438,60.5152158913,26.8097419727,26.8638407567
2014-06-19 00:00:00+00:00,126.94,34.3378951734,35.2070898156,37.076496588,41.5542777806,29.3448117538,30.319719574,20.4727037591,20.3413214105,42.6201571283,,74.1712408798,16.0228308507,47.3069816408,34.2933225191,37.376506245,,33.9822719806,53.210747439,60.3700519551,26.8814373229,26.8134710553
2014-06-20 00:00:00+00:00,126.5,34.5023741067,35.2561077534,37.3138143886,41.6030289749,29.4904773001,30.3111956157,20.5164161136,20.3903279361,42.8793086627,,75.2575196366,16.0857220409,47.7211227933,34.2182259552,37.2628708631,,34.070728464,53.8617721348,60.1454198366,26.9424215605,26.9627584554
2014-06-23 00:00:00+00:00,126.85,34.4696463724,35.2310597384,37.2436446049,41.5384869515,29.4637326109,30.2515279078,20.4853203551,20.4006783564,42.9397750528,,75.5259503021,16.1209513927,47.4435735513,34.3170446702,37.056862068,,33.9531621132,53.6576157803,60.2182351149,26.8876956204,26.7601578909
2014-06-24 00:00:00+00:00,126.98,34.1872544782,35.153451954,36.979063244,41.2081836552,29.3834985433,30.1748122833,20.38751006,20.2681929769,42.5337864333,,73.9377355312,16.0152633373,46.9665357917,34.1373742793,36.9250164391,,34.0550529506,53.6931212332,60.0726045584,26.8599423703,26.7720606741
2014-06-25 00:00:00+00:00,126.99,34.4339758173,35.1460607365,37.1730620578,41.4329417602,29.5617964713,30.2344799912,20.5433733094,20.3054544899,42.870670607,,74.4969660843,16.029355078,47.0099028607,34.2721270725,36.8673339764,,34.1804570581,54.278961207,60.5823115061,26.9118929854,26.7930804826
2014-06-26 00:00:00+00:00,126.73,34.3359115164,35.1103365183,37.0854942954,41.3775115519,29.5617964713,30.2174320747,20.5141546039,20.2723124442,42.8620325512,,74.5789865655,15.9729881151,46.9752092055,34.2361929943,36.7354883475,,34.2823478955,54.3499721129,60.627821055,26.8859610423,26.7938402347
2014-06-27 00:00:00+00:00,126.66,34.5305835706,35.3296093058,37.2663465937,41.6447914606,29.6152858497,30.3026716574,20.5752153662,20.2859128964,42.7281426874,,74.5789865655,16.0364009483,47.087963585,34.4428139439,36.7972909861,,34.4155897597,54.2079503011,60.7734516115,27.0247272928,26.8952249339
2014-06-30 00:00:00+00:00,128.04,34.6305205757,35.4285694965,37.3881118066,41.8536038893,29.6598603318,30.3367674905,20.5593847982,20.2557724726,42.8793086627,,74.6386378245,16.0223092076,46.8884750674,34.4517974634,36.7684497548,,34.689911245,53.9949175833,60.7461458822,27.1288019807,27.0049669063
2014-07-01 00:00:00+00:00,127.7,35.0588050401,35.6995808069,37.9618529792,42.3889230247,30.0610306699,30.3623393653,20.765182182,20.3551365072,42.9829653315,,74.6833762687,16.1209513927,47.1746977232,34.8021547258,36.8508532728,,34.3450499493,54.6783975528,61.3923814767,27.2675682313,27.3426345138
2014-07-02 00:00:00+00:00,127.7,34.8531048393,35.4408881924,37.7038758333,42.0662129076,30.0253710843,30.1748122833,20.7629206723,20.3779074318,43.0347936659,,74.5715301581,16.106859652,47.0966369989,34.838088804,36.9497374945,,33.678840628,55.095586625,61.4834005745,27.0334001835,27.0697990869
2014-07-03 00:00:00+00:00,127.16,35.0504819106,35.5846063116,38.0217036771,42.4117025624,30.2839030799,30.2430039495,20.8790491961,20.4772714664,43.3112114494,,74.8548736383,16.2336853185,47.4869406204,34.9908086363,37.1557462896,,33.3104660621,55.317495706,61.9566998831,27.0854375275,27.2296002822
2014-07-07 00:00:00+00:00,127.02,34.7490657204,35.3357686538,37.5098770195,41.8384175309,29.9273072238,30.1833362416,20.7945818083,20.4048185245,42.9484131086,,74.2807302705,16.1632266149,47.1486774817,35.0267427144,37.2134287523,,33.4672211966,54.9003066337,61.5744196723,26.9723430333,27.0134085965
2014-07-08 00:00:00+00:00,127.07,34.3447994297,35.1366164029,36.9381996641,41.5308937722,29.5796262641,30.1918601999,20.6340146187,20.3282047136,42.836118384,,74.1614277525,16.0223092076,46.8277611707,34.7123195303,37.139265586,,33.6945161415,54.3854775659,60.9736936267,26.9206526049,26.9374333848
2014-07-09 00:00:00+00:00,127.84,34.4607287336,35.1863018098,37.0098141198,41.6030289749,29.775753985,30.2089081164,20.7425670849,20.4106768624,42.9829653315,,74.6535506392,16.0645844298,46.905821895,34.8830064017,37.3040726221,,33.6004630608,54.6162630101,61.710948319,26.9206526049,26.9036666241
2014-07-10 00:00:00+00:00,128.54,34.2496779495,35.0549023866,36.6265632718,41.2074243372,29.5706222188,30.1748122833,20.6430606575,20.3323655826,42.7929281054,,73.9377355312,15.9588963743,46.628272653,34.7841876867,37.2463901595,,33.8277580057,54.5807575571,61.1375280028,26.8599423703,26.7010660596
2014-07-11 00:00:00+00:00,128.78,34.1397234635,34.9892026749,36.5254362306,41.0259473538,29.6687752282,30.1662883251,20.6815063226,20.3115198362,42.870670607,,73.3710485707,15.9870798558,46.8971484812,34.9638580776,37.2958322703,,33.5691120339,54.6961502792,61.337770018,26.842596589,26.5575573264
2014-07-14 00:00:00+00:00,125.72,34.323099842,35.0507961546,36.6888905503,41.2226106957,29.9183923274,30.1577643668,20.8213580833,20.4089586926,42.8447564398,,74.0048431976,16.0857220409,47.1660243094,35.2153966249,37.4276778992,,33.1850619546,54.873677544,61.5107063038,26.8845733798,26.71794944
2014-07-15 00:00:00+00:00,124.53,34.1474223583,35.0134294436,36.3128630624,40.9879814576,29.7400943994,30.173866124,20.749351614,20.4172390288,42.7583758824,,73.6842176805,16.1984559667,47.1920445508,35.1525119881,37.098063827,,33.3574926025,54.4032302923,61.3013623789,26.8773748805,26.6377533832
2014-07-16 00:00:00+00:00,124.97,34.1188859143,34.9317154273,36.1910978495,40.9496359025,29.7579241922,30.173866124,20.8013889525,20.5197081895,43.0520697774,,74.8026787867,16.1702724853,47.3915330685,35.3950670159,37.1063041788,,33.4672211966,54.2257030276,61.4560948452,26.7905592451,26.582882397
2014-07-17 00:00:00+00:00,127.0899,33.7520737064,34.615535565,35.5802079679,40.4298827846,29.223030408,29.8578646955,20.568430837,20.3282254145,43.1384503347,,73.594740792,16.1420890038,47.044596516,35.4398947784,37.2463901595,,33.1615486845,54.5096578876,60.8735726191,26.5329743925,26.2772087953
2014-07-18 00:00:00+00:00,126.13,34.2169799407,35.0138400668,36.1333109688,40.984184868,29.6242007461,30.1653255448,20.7900587889,20.4638159201,43.1384503347,,73.8109020418,16.1420890038,47.044596516,35.4398947784,37.2463901595,,33.4985722234,54.5096578876,61.4378000065,26.7992321357,26.5744407068
2014-07-21 00:00:00+00:00,126.34,34.0386271654,34.8906531075,35.9471546603,40.8251077632,29.5528815749,30.0799197533,20.7403055752,20.4275894491,43.0175175544,,73.9228227165,16.0998137816,47.0185762745,35.3950670159,37.0733427716,,33.4672211966,54.2878375702,61.1557318224,26.7038303385,26.4900238049
